S No,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Mileage,Engine,Power,Seats,Price
794,Maruti Alto 800 2016-2019 LXI,Kochi,2017,36701,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,
795,Maruti Alto 800 2016-2019 LXI,Kochi,2019,3413,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,
796,Maruti Alto 800 2016-2019 LXI,Mumbai,2018,1001,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,
797,Maruti Alto 800 2016-2019 LXI,Kolkata,2017,68000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,
798,Maruti Alto 800 2016-2019 LXI,Kochi,2015,48913,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,
799,Maruti Alto 800 2016-2019 LXI Optional,Chennai,2015,63714,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,2.45
800,Maruti Alto 800 2016-2019 LXI Optional,Jaipur,2019,3000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,3.5
801,Maruti Alto 800 2016-2019 VXI,Mumbai,2019,171,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,3.6
802,Maruti Alto 800 2016-2019 VXI,Kochi,2019,19855,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,3.8
803,Maruti Alto 800 2016-2019 VXI,Coimbatore,2018,26234,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,4.29
804,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,31006,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,2.61
805,Maruti Alto 800 2016-2019 VXI,Hyderabad,2017,2530,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,3.3
806,Maruti Alto 800 2016-2019 VXI,Kolkata,2016,4000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,3
807,Maruti Alto 800 LXI,Kochi,2016,32227,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.26
808,Maruti Alto 800 LXI,Kochi,2016,34267,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.74
809,Maruti Alto 800 LXI,Kochi,2017,54250,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.51
810,Maruti Alto 800 LXI,Chennai,2015,21000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.79
811,Maruti Alto 800 LXI,Hyderabad,2015,96000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.5
812,Maruti Alto 800 LXI,Chennai,2015,63714,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.45
813,Maruti Alto 800 LXI,Hyderabad,2016,9370,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.95
814,Maruti Alto 800 LXI,Delhi,2015,61000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.15
815,Maruti Alto 800 LXI,Hyderabad,2015,24617,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.36
816,Maruti Alto 800 LXI,Jaipur,2015,25000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.75
817,Maruti Alto 800 LXI,Kochi,2016,51639,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.04
818,Maruti Alto 800 LXI,Kolkata,2017,2196,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.75
819,Maruti Alto 800 LXI,Kochi,2015,21652,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.01
820,Maruti Alto 800 LXI,Jaipur,2017,30000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.1
821,Maruti Alto 800 LXI,Kochi,2017,27718,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.28
822,Maruti Alto 800 LXI,Kolkata,2017,5000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,
823,Maruti Alto 800 LXI,Coimbatore,2016,59491,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,
824,Maruti Alto 800 LXI,Pune,2015,35000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,
825,Maruti Alto 800 LXI Airbag,Jaipur,2015,50000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.75
826,Maruti Alto 800 VXI,Kolkata,2016,26000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.6
827,Maruti Alto 800 VXI,Kolkata,2015,11110,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.35
828,Maruti Alto 800 VXI,Pune,2017,38000,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,3.11
829,Maruti Alto 800 VXI,Kolkata,2016,24300,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,2.44
830,Maruti Alto 800 VXI,Coimbatore,2016,18043,Petrol,Manual,22.74 kmpl,796 CC,47.3 bhp,5,4.12
831,Maruti Alto K10 LXI,Delhi,2015,51000,Petrol,Manual,20.92 kmpl,998 CC,67.1 bhp,5,2.65
832,Maruti Alto K10 LXI,Delhi,2016,35027,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3
833,Maruti Alto K10 LXI,Kochi,2017,42954,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,
834,Maruti Alto K10 LXI,Kochi,2017,18090,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,
835,Maruti Alto K10 LXI CNG,Pune,2015,59525,CNG,Manual,32.26 km/kg,998 CC,58.2 bhp,4,3.1
836,Maruti Alto K10 LXI CNG,Kochi,2015,47490,CNG,Manual,32.26 km/kg,998 CC,58.2 bhp,4,
837,Maruti Alto K10 LXI CNG Optional,Kochi,2018,44202,CNG,Manual,32.26 km/kg,998 CC,58.2 bhp,4,4
838,Maruti Alto K10 LXI CNG Optional,Delhi,2017,33000,CNG,Manual,32.26 km/kg,998 CC,58.2 bhp,4,
839,Maruti Alto K10 LXI Optional,Pune,2016,7000,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3
840,Maruti Alto K10 VXI,Pune,2017,30000,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.75
841,Maruti Alto K10 VXI,Kolkata,2018,2100,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.6
842,Maruti Alto K10 VXI,Hyderabad,2016,10000,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.5
843,Maruti Alto K10 VXI,Mumbai,2016,13198,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.15
844,Maruti Alto K10 VXI,Kochi,2018,46805,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.63
845,Maruti Alto K10 VXI,Mumbai,2017,12000,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.25
846,Maruti Alto K10 VXI,Jaipur,2016,51264,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.2
847,Maruti Alto K10 VXI,Kochi,2015,23876,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.46
848,Maruti Alto K10 VXI,Kochi,2015,37929,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3.69
849,Maruti Alto K10 VXI,Jaipur,2016,35000,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,3
850,Maruti Alto K10 VXI,Chennai,2018,7300,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,
851,Maruti Alto K10 VXI,Kochi,2016,39549,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,
852,Maruti Alto K10 VXI,Kochi,2016,27535,Petrol,Manual,24.07 kmpl,998 CC,67.1 bhp,5,
853,Maruti Alto K10 VXI AGS,Hyderabad,2017,25058,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,3.95
854,Maruti Alto K10 VXI AGS,Pune,2015,73204,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,3.3
855,Maruti Alto K10 VXI AGS,Chennai,2016,57000,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,3.4
856,Maruti Alto K10 VXI AGS,Chennai,2017,5500,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,4.25
857,Maruti Alto K10 VXI AGS,Jaipur,2017,18491,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,3.9
858,Maruti Alto K10 VXI AGS,Chennai,2015,25000,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,3.5
859,Maruti Alto K10 VXI AGS,Coimbatore,2018,31919,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,4.56
860,Maruti Alto K10 VXI AGS,Ahmedabad,2017,20000,Petrol,Automatic,24.07 kmpl,998 CC,67.1 bhp,5,4
861,Maruti Alto LXI,Kolkata,2019,1000,Petrol,Manual,24.7 kmpl,796 CC,47.3 bhp,5,
862,Maruti Baleno Alpha,Kochi,2017,24773,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,7.5
863,Maruti Baleno Alpha,Mumbai,2017,6000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,7.5
864,Maruti Baleno Alpha,Kochi,2017,27610,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
865,Maruti Baleno Alpha,Mumbai,2016,12208,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.75
866,Maruti Baleno Alpha,Chennai,2016,16000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.95
867,Maruti Baleno Alpha 1.2,Kochi,2017,25040,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,7.74
868,Maruti Baleno Alpha 1.2,Delhi,2016,27000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.5
869,Maruti Baleno Alpha 1.2,Delhi,2016,17000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.9
870,Maruti Baleno Alpha 1.2,Delhi,2016,20185,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
871,Maruti Baleno Alpha 1.2,Chennai,2016,56474,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
872,Maruti Baleno Alpha 1.3,Kochi,2018,42243,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,7.48
873,Maruti Baleno Alpha 1.3,Ahmedabad,2018,32000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,
874,Maruti Baleno Alpha 1.3,Delhi,2016,46000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,6.75
875,Maruti Baleno Alpha 1.3,Hyderabad,2016,30112,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,7.79
876,Maruti Baleno Alpha 1.3,Kolkata,2016,29000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,6.5
877,Maruti Baleno Alpha 1.3,Jaipur,2015,98000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,5.5
878,Maruti Baleno Alpha Automatic,Coimbatore,2018,12831,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,9.89
879,Maruti Baleno Alpha Automatic,Hyderabad,2017,14900,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,8.6
880,Maruti Baleno Alpha CVT,Kochi,2019,13574,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,9.51
881,Maruti Baleno Alpha CVT,Mumbai,2018,3000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,8.85
882,Maruti Baleno Alpha Diesel,Mumbai,2018,2000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,8.7
883,Maruti Baleno Alpha Diesel,Hyderabad,2017,24000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,8.4
884,Maruti Baleno Alpha Diesel,Kolkata,2016,29000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,6.5
885,Maruti Baleno Delta,Kochi,2017,15134,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.37
886,Maruti Baleno Delta,Kochi,2017,32352,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
887,Maruti Baleno Delta,Mumbai,2016,12573,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,5.8
888,Maruti Baleno Delta 1.2,Coimbatore,2018,25093,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,7.76
889,Maruti Baleno Delta 1.2,Kolkata,2018,18006,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
890,Maruti Baleno Delta 1.2,Jaipur,2017,27000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,4.5
891,Maruti Baleno Delta 1.2,Pune,2016,14930,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,5.85
892,Maruti Baleno Delta 1.2,Delhi,2016,50003,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,5.45
893,Maruti Baleno Delta 1.3,Hyderabad,2018,17810,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,8.5
894,Maruti Baleno Delta 1.3,Delhi,2017,33000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,6.96
895,Maruti Baleno Delta 1.3,Hyderabad,2017,20000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,8.5
896,Maruti Baleno Delta Automatic,Kochi,2018,21684,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7.89
897,Maruti Baleno Delta Automatic,Delhi,2017,44000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,6.2
898,Maruti Baleno Delta CVT,Coimbatore,2018,34630,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7.29
899,Maruti Baleno Delta CVT,Ahmedabad,2017,21701,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,
900,Maruti Baleno RS 1.0 Petrol,Kochi,2018,18678,Petrol,Manual,21.1 kmpl,998 CC,100 bhp,5,8.32
901,Maruti Baleno RS 1.0 Petrol,Chennai,2017,46663,Petrol,Manual,21.1 kmpl,998 CC,100 bhp,5,6.95
902,Maruti Baleno RS 1.0 Petrol,Mumbai,2017,16900,Petrol,Manual,21.1 kmpl,998 CC,100 bhp,5,6.99
903,Maruti Baleno RS Petrol,Coimbatore,2018,26731,Petrol,Manual,21.1 kmpl,998 CC,100 bhp,5,8.61
904,Maruti Baleno RS Petrol,Kochi,2018,43639,Petrol,Manual,21.1 kmpl,998 CC,100 bhp,5,8.15
905,Maruti Baleno Sigma 1.2,Kochi,2018,23714,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.57
906,Maruti Baleno Sigma 1.2,Mumbai,2017,15544,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,5.65
907,Maruti Baleno Sigma 1.2,Kochi,2017,11282,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
908,Maruti Baleno Sigma 1.2,Mumbai,2016,8500,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,5.49
909,Maruti Baleno Zeta,Coimbatore,2018,33150,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,7.39
910,Maruti Baleno Zeta 1.2,Coimbatore,2019,17705,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,8.7
911,Maruti Baleno Zeta 1.2,Delhi,2018,22900,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,7
912,Maruti Baleno Zeta 1.2,Delhi,2018,13000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.6
913,Maruti Baleno Zeta 1.2,Kochi,2018,29562,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
914,Maruti Baleno Zeta 1.2,Delhi,2017,10300,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.75
915,Maruti Baleno Zeta 1.2,Chennai,2017,43917,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.8
916,Maruti Baleno Zeta 1.2,Coimbatore,2017,18725,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,
917,Maruti Baleno Zeta 1.2,Mumbai,2016,12000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.1
918,Maruti Baleno Zeta 1.2,Delhi,2016,21000,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.21
919,Maruti Baleno Zeta 1.2,Ahmedabad,2016,30965,Petrol,Manual,21.4 kmpl,1197 CC,83.1 bhp,5,6.25
920,Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,7.83
921,Maruti Baleno Zeta 1.3,Delhi,2015,54000,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,5.95
922,Maruti Baleno Zeta 1.3,Ahmedabad,2015,71588,Diesel,Manual,27.39 kmpl,1248 CC,74 bhp,5,
923,Maruti Baleno Zeta Automatic,Jaipur,2018,4131,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7.75
924,Maruti Baleno Zeta Automatic,Coimbatore,2018,38852,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,8.47
925,Maruti Baleno Zeta Automatic,Kochi,2018,25858,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7.54
926,Maruti Baleno Zeta Automatic,Kochi,2017,36152,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7.22
927,Maruti Baleno Zeta Automatic,Pune,2017,33000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7.25
928,Maruti Baleno Zeta Automatic,Pune,2016,27809,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,6.41
929,Maruti Baleno Zeta Automatic,Chennai,2016,35129,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,7
930,Maruti Baleno Zeta CVT,Kolkata,2016,20000,Petrol,Automatic,21.4 kmpl,1197 CC,83.1 bhp,5,5.74
931,Maruti Celerio CNG VXI MT,Kochi,2016,70536,CNG,Manual,31.79 km/kg,998 CC,58.33 bhp,5,4.58
932,Maruti Celerio CNG VXI MT,Delhi,2015,64687,CNG,Manual,31.79 km/kg,998 CC,58.33 bhp,5,3.8
933,Maruti Celerio LDi,Hyderabad,2016,80219,Diesel,Manual,27.62 kmpl,793 CC,47 bhp,5,3.5
934,Maruti Celerio LXI,Kolkata,2015,30458,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,2.99
935,Maruti Celerio LXI MT,Kolkata,2018,30000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,3.75
936,Maruti Celerio VXI,Kochi,2018,33140,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,
937,Maruti Celerio VXI,Kochi,2017,3923,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,5.2
938,Maruti Celerio VXI,Hyderabad,2017,17000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.9
939,Maruti Celerio VXI,Pune,2017,9052,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,
940,Maruti Celerio VXI,Kolkata,2016,25562,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,3.5
941,Maruti Celerio VXI,Bangalore,2015,74000,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.15
942,Maruti Celerio VXI,Kochi,2015,60586,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.11
943,Maruti Celerio VXI,Bangalore,2015,67600,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4
944,Maruti Celerio VXI,Delhi,2015,39842,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,
945,Maruti Celerio VXI AMT,Mumbai,2016,47691,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,3.94
946,Maruti Celerio VXI AMT,Kolkata,2016,30000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,3.8
947,Maruti Celerio VXI AMT,Chennai,2015,55000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,3.5
948,Maruti Celerio VXI AT,Hyderabad,2016,21600,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.65
949,Maruti Celerio VXI AT,Chennai,2016,12000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.25
950,Maruti Celerio VXI AT,Kolkata,2016,30000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,3.49
951,Maruti Celerio VXI AT,Pune,2016,38009,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.25
952,Maruti Celerio VXI AT,Pune,2016,36789,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.25
953,Maruti Celerio VXI AT,Mumbai,2016,7100,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.35
954,Maruti Celerio VXI AT,Coimbatore,2016,24192,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,
955,Maruti Celerio VXI AT,Mumbai,2015,33000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,3.99
956,Maruti Celerio VXI AT,Coimbatore,2015,59751,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.88
957,Maruti Celerio VXI AT,Pune,2015,26725,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.25
958,Maruti Celerio VXI AT,Pune,2015,50000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,3.9
959,Maruti Celerio VXI AT,Coimbatore,2015,54186,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,
960,Maruti Celerio VXI AT,Chennai,2015,31717,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,
961,Maruti Celerio VXI AT Optional,Pune,2017,20000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.7
962,Maruti Celerio VXI Optional AMT,Pune,2017,7500,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,5
963,Maruti Celerio X VXI Option,Mumbai,2018,7000,Petrol,Manual,23.0 kmpl,998 CC,67 bhp,5,
964,Maruti Celerio ZDi,Kolkata,2015,33517,Diesel,Manual,27.62 kmpl,793 CC,47 bhp,5,3.1
965,Maruti Celerio ZDi,Ahmedabad,2015,42000,Diesel,Manual,27.62 kmpl,793 CC,47 bhp,5,3.6
966,Maruti Celerio ZDi,Ahmedabad,2015,42150,Diesel,Manual,27.62 kmpl,793 CC,47 bhp,5,3.6
967,Maruti Celerio ZDi,Bangalore,2015,17000,Diesel,Manual,27.62 kmpl,793 CC,47 bhp,5,
968,Maruti Celerio ZXI,Kochi,2018,31396,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,5.53
969,Maruti Celerio ZXI,Chennai,2015,57818,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.3
970,Maruti Celerio ZXI,Hyderabad,2015,47020,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.5
971,Maruti Celerio ZXI AMT,Coimbatore,2017,35225,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,5.25
972,Maruti Celerio ZXI AT,Pune,2016,54000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.5
973,Maruti Celerio ZXI AT,Jaipur,2016,30000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.25
974,Maruti Celerio ZXI AT,Mumbai,2015,40337,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.45
975,Maruti Celerio ZXI AT Optional,Pune,2016,64000,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,4.2
976,Maruti Celerio ZXI MT,Kochi,2017,21799,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,5.11
977,Maruti Celerio ZXI MT,Bangalore,2015,48808,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.3
978,Maruti Celerio ZXI Optional,Hyderabad,2017,26400,Petrol,Manual,23.1 kmpl,998 CC,67.04 bhp,5,4.99
979,Maruti Celerio ZXI Optional AMT,Kochi,2018,12278,Petrol,Automatic,23.1 kmpl,998 CC,67.04 bhp,5,5.63
980,Maruti Ciaz 1.3 Alpha,Kochi,2018,39023,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,9.48
981,Maruti Ciaz 1.3 Alpha,Delhi,2017,26322,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.9
982,Maruti Ciaz 1.3 Alpha,Delhi,2017,41200,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,
983,Maruti Ciaz 1.3 Alpha,Chennai,2016,34000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.45
984,Maruti Ciaz 1.3 S,Coimbatore,2017,25142,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,8.26
985,Maruti Ciaz 1.3 S,Bangalore,2016,23988,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.75
986,Maruti Ciaz 1.4 Alpha,Kochi,2018,41283,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,9.9
987,Maruti Ciaz 1.4 AT Alpha,Delhi,2017,32000,Petrol,Automatic,19.12 kmpl,1373 CC,91.1 bhp,5,9.2
988,Maruti Ciaz 1.4 AT Alpha,Hyderabad,2017,15234,Petrol,Automatic,19.12 kmpl,1373 CC,91.1 bhp,5,9.95
989,Maruti Ciaz 1.4 Delta,Coimbatore,2018,7784,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,8.76
990,Maruti Ciaz 1.4 Delta,Ahmedabad,2017,6006,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,8.25
991,Maruti Ciaz 1.4 Zeta,Mumbai,2018,32644,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,9.28
992,Maruti Ciaz 1.4 Zeta,Kochi,2018,15982,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,9.96
993,Maruti Ciaz 1.4 Zeta,Mumbai,2017,5000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,
994,Maruti Ciaz 1.4 Zeta,Mumbai,2017,15000,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,
995,Maruti Ciaz Alpha,Kochi,2018,38394,Petrol,Manual,21.56 kmpl,1462 CC,103.25 bhp,5,9.18
996,Maruti Ciaz Alpha,Mumbai,2017,19416,Petrol,Manual,21.56 kmpl,1462 CC,103.25 bhp,5,8.25
997,Maruti Ciaz AT ZXi,Coimbatore,2017,51210,Petrol,Automatic,19.12 kmpl,1373 CC,91.1 bhp,5,8.89
998,Maruti Ciaz AT ZXi,Kochi,2015,50979,Petrol,Automatic,19.12 kmpl,1373 CC,91.1 bhp,5,6.9
999,Maruti Ciaz AT ZXi,Mumbai,2015,50940,Petrol,Automatic,19.12 kmpl,1373 CC,91.1 bhp,5,6.95
1000,Maruti Ciaz RS ZDi Plus SHVS,Kochi,2017,45158,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,
1001,Maruti Ciaz RS ZDi Plus SHVS,Delhi,2016,41000,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,9.5
1002,Maruti Ciaz RS ZDi Plus SHVS,Delhi,2016,38500,Diesel,Manual,28.09 kmpl,1248 CC,88.5 bhp,5,7.85
1003,Maruti Ciaz RS ZXi Plus,Coimbatore,2016,60913,Petrol,Manual,20.73 kmpl,1373 CC,91.1 bhp,5,7.19
